date,store_id,y_label,y_pred
2019-09-25,71,20169.31,30657.78125
2019-09-26,71,25123.67,30756.48828125
2019-09-27,71,26199.77,37505.6875
2019-09-28,71,27331.79,40406.609375
2019-09-29,71,23652.87,43121.515625
2019-09-30,71,28920.98,33334.42578125
2019-09-24,72,5141.38,7821.6630859375
2019-09-25,72,6360.78,9823.2451171875
2019-09-26,72,6135.31,9106.3828125
2019-09-27,72,6927.5,11963.3359375
2019-09-28,72,10793.83,12370.189453125
2019-09-29,72,8237.38,14205.5
2019-09-30,72,9375.78,8157.8974609375
2019-09-24,73,8296.22,8900.591796875
2019-09-25,73,7719.33,9510.7568359375
2019-09-26,73,7752.82,9923.3447265625
2019-09-27,73,14516.79,11388.9365234375
2019-09-28,73,14675.22,12693.6171875
2019-09-29,73,9835.52,11943.248046875
2019-09-30,73,8676.43,11660.845703125
2019-09-24,74,5996.39,7924.240234375
2019-09-25,74,7400.2,8169.1333007812
2019-09-26,74,6791.35,8779.2822265625
2019-09-27,74,6967.52,9615.189453125
2019-09-28,74,10965.77,9359.6259765625
2019-09-29,74,6895.31,10865.802734375
2019-09-30,74,8975.49,8567.5546875
2019-09-24,75,6523.95,7150.8520507812
2019-09-25,75,5573.03,6781.4736328125
2019-09-26,75,7086.88,7481.505859375
2019-09-27,75,5937.54,8953.0107421875
2019-09-28,75,7123.44,10373.353515625
2019-09-29,75,6581.15,9746.509765625
2019-09-30,75,9081.03,7086.2495117188
2019-09-24,76,10093.6,12140.341796875
2019-09-25,76,11811.51,13279.857421875
2019-09-26,76,8901.21,13457.5205078125
2019-09-27,76,12277.13,16227.447265625
2019-09-28,76,16232.11,16640.525390625
2019-09-29,76,12220.39,16894.07421875
2019-09-30,76,14222.99,14699.2919921875
2019-09-24,77,2591.14,2875.1879882812
2019-09-25,77,2680.02,2940.2153320312
2019-09-26,77,2310.06,3748.8369140625
2019-09-27,77,2714.08,4734.1728515625
2019-09-28,77,8890.58,3884.8334960938
2019-09-29,77,3684.46,5010.9814453125
2019-09-30,77,2190.38,4316.4584960938
2019-09-24,78,18649.35,24858.02734375
2019-09-25,78,15437.91,22317.84765625
2019-09-26,78,19996.58,24867.84765625
2019-09-27,78,27862.93,23388.603515625
2019-09-28,78,14872.86,24437.650390625
2019-09-29,78,21350.0,16102.501953125
2019-09-30,78,24243.88,24467.88671875
2019-09-24,79,7066.42,8814.5126953125
2019-09-25,79,8465.6,9621.736328125
2019-09-26,79,8518.52,10815.919921875
2019-09-27,79,8309.76,12545.1953125
2019-09-28,79,12308.78,13888.3515625
2019-09-29,79,9303.72,14104.8125
2019-09-30,79,11821.67,10810.6015625
2019-09-24,80,6327.2,7185.9721679688
2019-09-25,80,5370.27,8266.654296875
2019-09-26,80,6051.78,9464.001953125
